SerialNumber,EpochTime,Latitude,Longitude,APName,RSSI,Frequency,
1811,1601190636835,26.5271621,128.02813103,AP001,-75, 2462,
1811,1601190636835,26.5271621,128.02813103,AP004,-82, 2412,
1811,1601190636835,26.5271621,128.02813103,AP005,-86, 2427,
1812,1601190637845,26.52715846,128.02812999,AP002,-69, 2447,
1812,1601190637845,26.52715846,128.02812999,AP001,-75, 2462,
1812,1601190637845,26.52715846,128.02812999,AP004,-82, 2412,
1812,1601190637845,26.52715846,128.02812999,AP005,-86, 2427,
1813,1601190638829,26.52715172,128.02812855,AP001,-66, 2462,
1813,1601190638829,26.52715172,128.02812855,AP002,-68, 2447,
1813,1601190638829,26.52715172,128.02812855,AP004,-81, 2412,
1813,1601190638829,26.52715172,128.02812855,AP005,-82, 2427,
1814,1601190639835,26.52714475,128.02812706,AP001,-66, 2462,
1814,1601190639835,26.52714475,128.02812706,AP002,-68, 2447,
1814,1601190639835,26.52714475,128.02812706,AP004,-81, 2412,
1814,1601190639835,26.52714475,128.02812706,AP005,-82, 2427,
1815,1601190640834,26.52714076,128.02812705,AP002,-65, 2447,
1815,1601190640834,26.52714076,128.02812705,AP004,-81, 2412,
1815,1601190640834,26.52714076,128.02812705,AP001,-83, 2462,
1816,1601190641834,26.52713455,128.028126,AP002,-65, 2447,
1816,1601190641834,26.52713455,128.028126,AP004,-81, 2412,
1816,1601190641834,26.52713455,128.028126,AP001,-83, 2462,
1817,1601190642839,26.52713029,128.02812446,AP002,-72, 2447,
1817,1601190642839,26.52713029,128.02812446,AP004,-81, 2412,
1818,1601190643854,26.52712415,128.02812338,AP002,-72, 2447,
1818,1601190643854,26.52712415,128.02812338,AP004,-81, 2412,
1819,1601190644855,26.52712057,128.02812267,AP001,-74, 2462,
1819,1601190644855,26.52712057,128.02812267,AP002,-75, 2447,
1819,1601190644855,26.52712057,128.02812267,AP004,-81, 2412,
1820,1601190645838,26.52711688,128.02812308,AP001,-74, 2462,
1820,1601190645838,26.52711688,128.02812308,AP002,-75, 2447,
1820,1601190645838,26.52711688,128.02812308,AP004,-81, 2412,
1821,1601190646828,26.52711207,128.02812212,AP002,-65, 2447,
1821,1601190646828,26.52711207,128.02812212,AP001,-68, 2462,
1821,1601190646828,26.52711207,128.02812212,AP004,-80, 2412,
1822,1601190647840,26.52710721,128.02812245,AP002,-65, 2447,
1822,1601190647840,26.52710721,128.02812245,AP001,-68, 2462,
1822,1601190647840,26.52710721,128.02812245,AP004,-80, 2412,
1823,1601190648833,26.52710129,128.02812361,AP002,-66, 2447,
1823,1601190648833,26.52710129,128.02812361,AP001,-74, 2462,
1824,1601190649822,26.52709615,128.02812407,AP002,-66, 2447,
1824,1601190649822,26.52709615,128.02812407,AP001,-74, 2462,
1825,1601190650845,26.52709148,128.02812345,AP002,-72, 2447,
1825,1601190650845,26.52709148,128.02812345,AP005,-79, 2427,
1825,1601190650845,26.52709148,128.02812345,AP001,-80, 2462,
1825,1601190650845,26.52709148,128.02812345,AP004,-81, 2412,
1825,1601190650845,26.52709148,128.02812345,AP003,-84, 2432,
1826,1601190651839,26.52708823,128.02812286,AP002,-72, 2447,
1826,1601190651839,26.52708823,128.02812286,AP005,-79, 2427,
1826,1601190651839,26.52708823,128.02812286,AP001,-80, 2462,
1826,1601190651839,26.52708823,128.02812286,AP004,-81, 2412,
1826,1601190651839,26.52708823,128.02812286,AP003,-84, 2432,
1827,1601190652837,26.52708449,128.02812415,AP002,-74, 2447,
1827,1601190652837,26.52708449,128.02812415,AP001,-76, 2462,
1827,1601190652837,26.52708449,128.02812415,AP004,-77, 2412,
1827,1601190652837,26.52708449,128.02812415,AP003,-85, 2432,
1827,1601190652837,26.52708449,128.02812415,AP005,-88, 2427,
1828,1601190653842,26.52708026,128.02812459,AP002,-74, 2447,
1828,1601190653842,26.52708026,128.02812459,AP001,-76, 2462,
1828,1601190653842,26.52708026,128.02812459,AP004,-77, 2412,
1828,1601190653842,26.52708026,128.02812459,AP003,-85, 2432,
1828,1601190653842,26.52708026,128.02812459,AP005,-88, 2427,
1829,1601190654834,26.52707595,128.02812582,AP001,-69, 2462,
1829,1601190654834,26.52707595,128.02812582,AP002,-73, 2447,
1829,1601190654834,26.52707595,128.02812582,AP004,-77, 2412,
1829,1601190654834,26.52707595,128.02812582,AP003,-82, 2432,
1830,1601190655829,26.52707184,128.02812566,AP001,-69, 2462,
1830,1601190655829,26.52707184,128.02812566,AP002,-73, 2447,
1830,1601190655829,26.52707184,128.02812566,AP004,-77, 2412,
1830,1601190655829,26.52707184,128.02812566,AP003,-82, 2432,
1831,1601190656832,26.52706836,128.02812606,AP002,-64, 2447,
1831,1601190656832,26.52706836,128.02812606,AP004,-77, 2412,
1831,1601190656832,26.52706836,128.02812606,AP001,-77, 2462,
1831,1601190656832,26.52706836,128.02812606,AP005,-92, 2427,
1832,1601190657836,26.52706266,128.02812475,AP002,-64, 2447,
1832,1601190657836,26.52706266,128.02812475,AP004,-77, 2412,
1832,1601190657836,26.52706266,128.02812475,AP001,-77, 2462,
1832,1601190657836,26.52706266,128.02812475,AP005,-92, 2427,
1833,1601190658827,26.52705734,128.0281229,AP004,-77, 2412,
1833,1601190658827,26.52705734,128.0281229,AP002,-77, 2447,
1833,1601190658827,26.52705734,128.0281229,AP001,-81, 2462,
1833,1601190658827,26.52705734,128.0281229,AP003,-85, 2432,
1834,1601190659840,26.52705216,128.02812166,AP004,-77, 2412,
1834,1601190659840,26.52705216,128.02812166,AP002,-77, 2447,
1834,1601190659840,26.52705216,128.02812166,AP001,-81, 2462,
1834,1601190659840,26.52705216,128.02812166,AP003,-85, 2432,
1835,1601190660835,26.52704689,128.02812087,AP004,-69, 2412,
1835,1601190660835,26.52704689,128.02812087,AP003,-76, 2432,
1835,1601190660835,26.52704689,128.02812087,AP001,-82, 2462,
1836,1601190661832,26.527043,128.02812073,AP004,-69, 2412,
1836,1601190661832,26.527043,128.02812073,AP003,-76, 2432,
1836,1601190661832,26.527043,128.02812073,AP001,-82, 2462,
1837,1601190662831,26.52703921,128.02812152,AP004,-72, 2412,
1837,1601190662831,26.52703921,128.02812152,AP002,-81, 2447,
1837,1601190662831,26.52703921,128.02812152,AP001,-82, 2462,
1837,1601190662831,26.52703921,128.02812152,AP005,-85, 2427,
1838,1601190663847,26.52703536,128.02812123,AP004,-72, 2412,
1838,1601190663847,26.52703536,128.02812123,AP002,-81, 2447,
1838,1601190663847,26.52703536,128.02812123,AP001,-82, 2462,
1838,1601190663847,26.52703536,128.02812123,AP005,-85, 2427,
1839,1601190664842,26.52703243,128.02812034,AP004,-72, 2412,
1839,1601190664842,26.52703243,128.02812034,AP003,-72, 2432,
1839,1601190664842,26.52703243,128.02812034,AP002,-77, 2447,
1839,1601190664842,26.52703243,128.02812034,AP001,-80, 2462,
1840,1601190665841,26.52702851,128.02811896,AP004,-72, 2412,
1840,1601190665841,26.52702851,128.02811896,AP003,-72, 2432,
1840,1601190665841,26.52702851,128.02811896,AP002,-77, 2447,
1840,1601190665841,26.52702851,128.02811896,AP001,-80, 2462,
1841,1601190666847,26.52702333,128.02811725,AP004,-73, 2412,
1841,1601190666847,26.52702333,128.02811725,AP003,-73, 2432,
1841,1601190666847,26.52702333,128.02811725,AP002,-77, 2447,
1841,1601190666847,26.52702333,128.02811725,AP001,-79, 2462,
1841,1601190666847,26.52702333,128.02811725,AP005,-82, 2427,
1842,1601190667847,26.52701914,128.02811623,AP004,-73, 2412,
1842,1601190667847,26.52701914,128.02811623,AP003,-73, 2432,
1842,1601190667847,26.52701914,128.02811623,AP002,-77, 2447,
1842,1601190667847,26.52701914,128.02811623,AP001,-79, 2462,
1842,1601190667847,26.52701914,128.02811623,AP005,-82, 2427,
1843,1601190668839,26.52701444,128.02811533,AP004,-73, 2412,
1843,1601190668839,26.52701444,128.02811533,AP003,-74, 2432,
1843,1601190668839,26.52701444,128.02811533,AP002,-78, 2447,
1843,1601190668839,26.52701444,128.02811533,AP001,-80, 2462,
1843,1601190668839,26.52701444,128.02811533,AP005,-86, 2427,
1844,1601190669837,26.52701099,128.02811424,AP004,-73, 2412,
1844,1601190669837,26.52701099,128.02811424,AP003,-74, 2432,
1844,1601190669837,26.52701099,128.02811424,AP002,-78, 2447,
1844,1601190669837,26.52701099,128.02811424,AP001,-80, 2462,
1844,1601190669837,26.52701099,128.02811424,AP005,-86, 2427,
1845,1601190670831,26.52700705,128.0281129,AP004,-59, 2412,
1845,1601190670831,26.52700705,128.0281129,AP003,-72, 2432,
1845,1601190670831,26.52700705,128.0281129,AP001,-77, 2462,
1845,1601190670831,26.52700705,128.0281129,AP002,-81, 2447,
1845,1601190670831,26.52700705,128.0281129,AP005,-86, 2427,
1846,1601190671833,26.52700324,128.02811225,AP004,-59, 2412,
1846,1601190671833,26.52700324,128.02811225,AP003,-72, 2432,
1846,1601190671833,26.52700324,128.02811225,AP001,-77, 2462,
1846,1601190671833,26.52700324,128.02811225,AP002,-81, 2447,
1846,1601190671833,26.52700324,128.02811225,AP005,-86, 2427,
1847,1601190672823,26.52699834,128.02811126,AP004,-71, 2412,
1847,1601190672823,26.52699834,128.02811126,AP003,-71, 2432,
1847,1601190672823,26.52699834,128.02811126,AP001,-75, 2462,
1847,1601190672823,26.52699834,128.02811126,AP002,-80, 2447,
1847,1601190672823,26.52699834,128.02811126,AP005,-87, 2427,
1848,1601190673846,26.52699431,128.02811108,AP004,-71, 2412,
1848,1601190673846,26.52699431,128.02811108,AP003,-71, 2432,
1848,1601190673846,26.52699431,128.02811108,AP001,-75, 2462,
1848,1601190673846,26.52699431,128.02811108,AP002,-80, 2447,
1848,1601190673846,26.52699431,128.02811108,AP005,-87, 2427,
1849,1601190674835,26.52699124,128.02811056,AP004,-70, 2412,
1849,1601190674835,26.52699124,128.02811056,AP003,-70, 2432,
1849,1601190674835,26.52699124,128.02811056,AP002,-83, 2447,
1850,1601190675845,26.52698759,128.02810985,AP004,-70, 2412,
1850,1601190675845,26.52698759,128.02810985,AP003,-70, 2432,
1850,1601190675845,26.52698759,128.02810985,AP002,-83, 2447,
1851,1601190676831,26.52698428,128.02810966,AP004,-69, 2412,
1851,1601190676831,26.52698428,128.02810966,AP003,-74, 2432,
1851,1601190676831,26.52698428,128.02810966,AP001,-74, 2462,
1851,1601190676831,26.52698428,128.02810966,AP002,-81, 2447,
1852,1601190677839,26.52697915,128.02810873,AP004,-69, 2412,
1852,1601190677839,26.52697915,128.02810873,AP003,-74, 2432,
1852,1601190677839,26.52697915,128.02810873,AP001,-74, 2462,
1852,1601190677839,26.52697915,128.02810873,AP002,-81, 2447,
1853,1601190678835,26.52697238,128.02810913,AP004,-70, 2412,
1853,1601190678835,26.52697238,128.02810913,AP001,-74, 2462,
1853,1601190678835,26.52697238,128.02810913,AP002,-84, 2447,
1853,1601190678835,26.52697238,128.02810913,AP005,-88, 2427,
1854,1601190679813,26.52696996,128.02810803,AP004,-70, 2412,
1854,1601190679813,26.52696996,128.02810803,AP001,-74, 2462,
1854,1601190679813,26.52696996,128.02810803,AP002,-84, 2447,
1854,1601190679813,26.52696996,128.02810803,AP005,-88, 2427,
1855,1601190680828,26.52696856,128.02810367,AP004,-65, 2412,
1855,1601190680828,26.52696856,128.02810367,AP001,-69, 2462,
1855,1601190680828,26.52696856,128.02810367,AP002,-73, 2447,
1856,1601190681843,26.52696269,128.02810002,AP004,-65, 2412,
1856,1601190681843,26.52696269,128.02810002,AP001,-69, 2462,
1856,1601190681843,26.52696269,128.02810002,AP002,-73, 2447,
1857,1601190682829,26.52696107,128.02810124,AP002,-82, 2447,
1857,1601190682829,26.52696107,128.02810124,AP005,-84, 2427,
1858,1601190683841,26.52695932,128.02810141,AP002,-82, 2447,
1858,1601190683841,26.52695932,128.02810141,AP005,-84, 2427,
1859,1601190684842,26.52695363,128.02810328,AP004,-74, 2412,
1859,1601190684842,26.52695363,128.02810328,AP001,-75, 2462,
1860,1601190685839,26.5269466,128.02810327,AP004,-74, 2412,
1860,1601190685839,26.5269466,128.02810327,AP001,-75, 2462,
1861,1601190686836,26.52694335,128.02810263,AP004,-71, 2412,
1861,1601190686836,26.52694335,128.02810263,AP001,-75, 2462,
1862,1601190687842,26.52693638,128.02810271,AP004,-71, 2412,
1862,1601190687842,26.52693638,128.02810271,AP001,-75, 2462,
1863,1601190688841,26.52693154,128.02810147,AP004,-73, 2412,
1864,1601190689842,26.52692733,128.02810046,AP004,-73, 2412,
1865,1601190690835,26.52692392,128.02809979,AP001,-65, 2462,
1865,1601190690835,26.52692392,128.02809979,AP004,-71, 2412,
1865,1601190690835,26.52692392,128.02809979,AP003,-78, 2432,
1865,1601190690835,26.52692392,128.02809979,AP002,-86, 2447,
1866,1601190691839,26.52691949,128.02809864,AP001,-65, 2462,
1866,1601190691839,26.52691949,128.02809864,AP004,-71, 2412,
1866,1601190691839,26.52691949,128.02809864,AP003,-78, 2432,
1866,1601190691839,26.52691949,128.02809864,AP002,-86, 2447,
1867,1601190692838,26.52691398,128.02809756,AP001,-63, 2462,
1867,1601190692838,26.52691398,128.02809756,AP004,-70, 2412,
1867,1601190692838,26.52691398,128.02809756,AP003,-76, 2432,
1867,1601190692838,26.52691398,128.02809756,AP002,-76, 2447,
1867,1601190692838,26.52691398,128.02809756,AP005,-89, 2427,
1868,1601190693828,26.52690817,128.02809511,AP001,-63, 2462,
1868,1601190693828,26.52690817,128.02809511,AP004,-70, 2412,
1868,1601190693828,26.52690817,128.02809511,AP003,-76, 2432,
1868,1601190693828,26.52690817,128.02809511,AP002,-76, 2447,
1868,1601190693828,26.52690817,128.02809511,AP005,-89, 2427,
1869,1601190694839,26.52690386,128.02809399,AP004,-68, 2412,
1869,1601190694839,26.52690386,128.02809399,AP001,-78, 2462,
1869,1601190694839,26.52690386,128.02809399,AP002,-81, 2447,
1870,1601190695841,26.52690139,128.02809361,AP004,-68, 2412,
1870,1601190695841,26.52690139,128.02809361,AP001,-78, 2462,
1870,1601190695841,26.52690139,128.02809361,AP002,-81, 2447,
1871,1601190696832,26.52689745,128.02809395,AP001,-64, 2462,
1871,1601190696832,26.52689745,128.02809395,AP004,-69, 2412,
1871,1601190696832,26.52689745,128.02809395,AP003,-76, 2432,
1871,1601190696832,26.52689745,128.02809395,AP002,-77, 2447,
1871,1601190696832,26.52689745,128.02809395,AP005,-87, 2427,
1871,1601190696832,26.52689745,128.02809395,AP005,-90, 2412,
1872,1601190697832,26.52689385,128.02809366,AP001,-64, 2462,
1872,1601190697832,26.52689385,128.02809366,AP004,-69, 2412,
1872,1601190697832,26.52689385,128.02809366,AP003,-76, 2432,
1872,1601190697832,26.52689385,128.02809366,AP002,-77, 2447,
1872,1601190697832,26.52689385,128.02809366,AP005,-87, 2427,
1872,1601190697832,26.52689385,128.02809366,AP005,-90, 2412,
1873,1601190698832,26.52688897,128.02809396,AP001,-62, 2462,
1873,1601190698832,26.52688897,128.02809396,AP002,-71, 2447,
1873,1601190698832,26.52688897,128.02809396,AP004,-72, 2412,
1873,1601190698832,26.52688897,128.02809396,AP003,-86, 2432,
1874,1601190699844,26.52688178,128.02809292,AP001,-62, 2462,
1874,1601190699844,26.52688178,128.02809292,AP002,-71, 2447,
1874,1601190699844,26.52688178,128.02809292,AP004,-72, 2412,
1874,1601190699844,26.52688178,128.02809292,AP003,-86, 2432,
1875,1601190700849,26.52687678,128.02809169,AP004,-62, 2412,
1875,1601190700849,26.52687678,128.02809169,AP003,-75, 2432,
1875,1601190700849,26.52687678,128.02809169,AP001,-78, 2462,
1875,1601190700849,26.52687678,128.02809169,AP002,-82, 2447,
1876,1601190701839,26.526874,128.02809105,AP004,-62, 2412,
1876,1601190701839,26.526874,128.02809105,AP003,-75, 2432,
1876,1601190701839,26.526874,128.02809105,AP001,-78, 2462,
1876,1601190701839,26.526874,128.02809105,AP002,-82, 2447,
1877,1601190702832,26.52687232,128.02809182,AP004,-68, 2412,
1877,1601190702832,26.52687232,128.02809182,AP002,-75, 2447,
1877,1601190702832,26.52687232,128.02809182,AP001,-76, 2462,
1877,1601190702832,26.52687232,128.02809182,AP003,-81, 2432,
1878,1601190703845,26.5268686,128.02809171,AP004,-68, 2412,
1878,1601190703845,26.5268686,128.02809171,AP002,-75, 2447,
1878,1601190703845,26.5268686,128.02809171,AP001,-76, 2462,
1878,1601190703845,26.5268686,128.02809171,AP003,-81, 2432,
1879,1601190704834,26.52686449,128.02809072,AP004,-70, 2412,
1879,1601190704834,26.52686449,128.02809072,AP001,-79, 2462,
1879,1601190704834,26.52686449,128.02809072,AP003,-80, 2432,
1879,1601190704834,26.52686449,128.02809072,AP002,-84, 2447,
1880,1601190705844,26.52686005,128.02809024,AP004,-70, 2412,
1880,1601190705844,26.52686005,128.02809024,AP001,-79, 2462,
1880,1601190705844,26.52686005,128.02809024,AP003,-80, 2432,
1880,1601190705844,26.52686005,128.02809024,AP002,-84, 2447,
1881,1601190706832,26.52685779,128.02808869,AP001,-69, 2462,
1881,1601190706832,26.52685779,128.02808869,AP003,-74, 2432,
1881,1601190706832,26.52685779,128.02808869,AP004,-76, 2412,
1881,1601190706832,26.52685779,128.02808869,AP002,-87, 2447,
1882,1601190707826,26.52685445,128.02808657,AP001,-69, 2462,
1882,1601190707826,26.52685445,128.02808657,AP003,-74, 2432,
1882,1601190707826,26.52685445,128.02808657,AP004,-76, 2412,
1882,1601190707826,26.52685445,128.02808657,AP002,-87, 2447,
1883,1601190708829,26.52685181,128.02808569,AP001,-66, 2462,
1883,1601190708829,26.52685181,128.02808569,AP004,-70, 2412,
1883,1601190708829,26.52685181,128.02808569,AP003,-72, 2432,
1883,1601190708829,26.52685181,128.02808569,AP002,-79, 2447,
1883,1601190708829,26.52685181,128.02808569,AP005,-90, 2427,
1884,1601190709842,26.52684803,128.02808647,AP001,-66, 2462,
1884,1601190709842,26.52684803,128.02808647,AP004,-70, 2412,
1884,1601190709842,26.52684803,128.02808647,AP003,-72, 2432,
1884,1601190709842,26.52684803,128.02808647,AP002,-79, 2447,
1884,1601190709842,26.52684803,128.02808647,AP005,-90, 2427,
1885,1601190710838,26.52684387,128.02808726,AP001,-66, 2462,
1885,1601190710838,26.52684387,128.02808726,AP003,-74, 2432,
1885,1601190710838,26.52684387,128.02808726,AP004,-75, 2412,
1885,1601190710838,26.52684387,128.02808726,AP002,-80, 2447,
1886,1601190711854,26.52684074,128.02808733,AP001,-66, 2462,
1886,1601190711854,26.52684074,128.02808733,AP003,-74, 2432,
1886,1601190711854,26.52684074,128.02808733,AP004,-75, 2412,
1886,1601190711854,26.52684074,128.02808733,AP002,-80, 2447,
1887,1601190712842,26.52683479,128.0280873,AP001,-67, 2462,
1887,1601190712842,26.52683479,128.0280873,AP002,-77, 2447,
1887,1601190712842,26.52683479,128.0280873,AP003,-83, 2432,
1887,1601190712842,26.52683479,128.0280873,AP005,-87, 2427,
1888,1601190713839,26.52683141,128.02808735,AP001,-67, 2462,
1888,1601190713839,26.52683141,128.02808735,AP002,-77, 2447,
1888,1601190713839,26.52683141,128.02808735,AP003,-83, 2432,
1888,1601190713839,26.52683141,128.02808735,AP005,-87, 2427,
1889,1601190714822,26.52682558,128.02808832,AP001,-65, 2462,
1889,1601190714822,26.52682558,128.02808832,AP004,-70, 2412,
1889,1601190714822,26.52682558,128.02808832,AP003,-80, 2432,
1889,1601190714822,26.52682558,128.02808832,AP002,-82, 2447,
1890,1601190715848,26.52682087,128.02808838,AP001,-65, 2462,
1890,1601190715848,26.52682087,128.02808838,AP004,-70, 2412,
1890,1601190715848,26.52682087,128.02808838,AP003,-80, 2432,
1890,1601190715848,26.52682087,128.02808838,AP002,-82, 2447,
1891,1601190716838,26.52681603,128.02808938,AP001,-71, 2462,
1891,1601190716838,26.52681603,128.02808938,AP004,-72, 2412,
1891,1601190716838,26.52681603,128.02808938,AP002,-80, 2447,
1891,1601190716838,26.52681603,128.02808938,AP005,-90, 2427,
1892,1601190717837,26.52681196,128.0280897,AP001,-71, 2462,
1892,1601190717837,26.52681196,128.0280897,AP004,-72, 2412,
1892,1601190717837,26.52681196,128.0280897,AP002,-80, 2447,
1892,1601190717837,26.52681196,128.0280897,AP005,-90, 2427,
1893,1601190718842,26.52680738,128.02808977,AP004,-70, 2412,
1893,1601190718842,26.52680738,128.02808977,AP001,-73, 2462,
1893,1601190718842,26.52680738,128.02808977,AP002,-80, 2447,
1894,1601190719854,26.52680204,128.02808847,AP004,-70, 2412,
1894,1601190719854,26.52680204,128.02808847,AP001,-73, 2462,
1894,1601190719854,26.52680204,128.02808847,AP002,-80, 2447,
1895,1601190720860,26.52679827,128.02808825,AP004,-70, 2412,
1895,1601190720860,26.52679827,128.02808825,AP001,-75, 2462,
1895,1601190720860,26.52679827,128.02808825,AP002,-78, 2447,
1895,1601190720860,26.52679827,128.02808825,AP003,-84, 2432,
1896,1601190721838,26.52679291,128.02808758,AP004,-70, 2412,
